tweet,index,text,pos,conf
1002338311669780480,17,week,N,0.9909
1002338311669780480,19,activist,N,0.9991
1002362875892195328,6,girl,N,0.9908
1002362875892195328,8,young,A,0.9968
1002362875892195328,9,woman,N,0.9965
1002362875892195328,13,elderly,A,0.9919
1002362875892195328,14,woman,N,0.9969
1002362875892195328,20,run,V,0.9935
1002362875892195328,23,equality,N,0.9978
1002362875892195328,25,show,V,0.9995
1002362875892195328,27,power,N,0.9971
1002362875892195328,29,solidarity,N,0.9802
1002379063003176962,6,27-year-old,A,0.9813
1002379063003176962,7,owner,N,0.9985
1002379063003176962,10,lamp,N,0.996
1002379063003176962,11,business,N,0.9939
1002379063003176962,17,woman,N,0.9957
1002379063003176962,19,benefit,V,0.9992
1002379063003176962,24,woman,N,0.988
1002388033658867712,18,disproportionate,A,0.9952
1002388033658867712,19,burden,N,0.9885
1002388033658867712,21,unpaid,A,0.9964
1002388033658867712,22,work,N,0.998
1002388033658867712,25,world,N,0.9916
1002388033658867712,28,high,A,0.9715
1002388033658867712,29,time,N,0.9997
1002402558990790656,4,must,V,0.9987
1002402558990790656,5,empower,V,0.9982
1002402558990790656,6,woman,N,0.9767
1002402558990790656,9,knowledge,N,0.997
1002402558990790656,11,resource,N,0.9646
1002402558990790656,16,decision,N,0.9919
1002402558990790656,21,body,N,0.9775
1002402558990790656,26,control,N,0.9687
1002402558990790656,33,health,N,0.9976
1002429655381573633,1,teach,V,0.9998
1002429655381573633,3,son,N,0.9919
1002429655381573633,5,equality,N,0.9899
1002429655381573633,7,empower,V,0.9979
1002429655381573633,9,daughter,N,0.9991
1002429655381573633,11,defy,V,0.9959
1002429655381573633,12,stereotype,N,0.9965
1002429655381573633,20,generation,N,0.9997
1002429655381573633,23,society,N,0.9992
1002429655381573633,28,meet,V,0.9808
1002429655381573633,33,inspire,V,0.9999
1002459792399577088,6,photograph,N,0.9957
1002459792399577088,8,give,V,0.9999
1002459792399577088,17,defy,V,0.9961
1002459792399577088,18,stereotype,N,0.9918
1002459792399577088,20,parenthood,N,0.9718
1002490044924485634,0,today,N,0.9973
1002490044924485634,3,day,N,0.9992
1002490044924485634,8,stand,V,0.9798
1002490044924485634,10,policy,N,0.9673
1002490044924485634,12,recognize,V,0.992
1002490044924485634,13,diverse,A,0.9938
1002490044924485634,14,family,N,0.9988
1002520017802616832,8,achieve,V,0.9999
1002520017802616832,12,find,V,0.9969
1002520345092423680,1,say,V,0.9999
1002520345092423680,5,choose,V,0.9867
1002520345092423680,11,time,N,0.9739
1002520345092423680,13,recognize,V,0.9997
1002520345092423680,17,possible,A,0.9711
1002520345092423680,23,career,N,0.9612
1002520345092423680,24,choice,N,0.9928
1002537662849445888,7,approve,V,0.9993
1002537662849445888,10,comprehensive,A,0.9986
1002537662849445888,11,reform,N,0.9979
1002537662849445888,16,system,N,0.9873
1002537662849445888,18,decade,N,0.9968
1002550607335567360,1,ensure,V,0.9997
1002550607335567360,3,daughter,N,0.9996
1002550607335567360,4,never,R,0.9903
1002550607335567360,7,say,V,0.9946
1002550607335567360,11,teach,V,0.9996
1002550607335567360,15,autonomy,N,0.9983
1002550607335567360,17,right,N,0.9901
1002550607335567360,25,raise,V,0.9996
1002550607335567360,27,kid,N,0.9978
1002550607335567360,29,become,V,0.9998
1002550607335567360,31,generation,N,0.9989
1002550607335567360,34,violence,N,0.9743
1002550607335567360,36,woman,N,0.9871
1002559331282407425,3,today,N,0.9965
1002559331282407425,6,day,N,0.9993
1002559331282407425,11,call,V,0.9959
1002559331282407425,14,parent,N,0.9931
1002559331282407425,16,love,V,0.9725
1002559331282407425,18,kid,N,0.9979
1002559331282407425,21,way,N,0.9669
1002573039626850304,9,however,R,0.9824
1002573039626850304,11,define,V,1.0
1002573039626850304,16,come,V,0.9995
1002573039626850304,24,fight,V,0.9813
1002580545199624194,2,many,A,0.9707
1002580545199624194,3,parent,N,0.9971
1002580545199624194,11,go,V,0.994
1002580545199624194,14,work,N,0.9654
1002580545199624194,17,new,A,0.9824
1002580545199624194,21,mother,N,0.9968
1002580545199624194,23,hear,V,0.9861
1002588874307227649,8,ask,V,0.9999
1002588874307227649,16,would,V,0.9998
1002588874307227649,17,say,V,0.9999
1002588874307227649,19,parent,N,0.9948
1002589117937577988,14,panel,N,0.9703
1002589117937577988,16,debate,N,0.9802
1002589117937577988,18,exhibition,N,0.9948
1002589117937577988,25,come,V,0.9981
1002589117937577988,27,check,V,0.9968
1002589407822655488,4,year,N,0.9965
1002589407822655488,9,first,A,0.9741
1002589407822655488,22,men,N,0.9913
1002589407822655488,24,woman,N,0.9767
1002610933997473793,3,join,V,0.9994
1002610933997473793,7,call,V,0.9833
1002610933997473793,14,good,A,0.994
1002610933997473793,16,everyone,N,0.9963
1002610933997473793,18,family,N,0.9893
1002610933997473793,20,company,N,0.9935
1002610933997473793,22,society,N,0.9956
1002610933997473793,25,make,V,0.9998
1002610933997473793,27,happen,V,0.9993
1002618327213203456,2,know,V,0.9959
1002618327213203456,6,country,N,0.9993
1002618327213203456,9,least,A,0.9942
1002618327213203456,11,law,N,0.9888
1002618327213203456,15,woman,N,0.987
1002618327213203456,22,reason,N,0.9903
1002618327213203456,23,exec,N,0.9886
1002618327213203456,28,join,V,0.9937
1002618327213203456,31,group,N,0.9926
1002618327213203456,36,prioritization,N,0.9968
1002625931700326400,2,support,V,0.9652
1002625931700326400,7,tell,V,0.9956
1002625931700326400,9,world,N,0.9843
1002625931700326400,15,everyone,N,0.9851
1002625931700326400,18,matter,N,0.9971
1002641050215821313,1,availability,N,0.9995
1002641050215821313,3,affordable,A,0.9824
1002641050215821313,7,service,N,0.9932
1002641050215821313,13,empowerment,N,0.9927
1002679960010723328,0,take,V,0.9773
1002679960010723328,6,talk,V,0.9996
1002679960010723328,11,gender,N,0.9811
1002679960010723328,14,introduction,N,0.9995
1002679960010723328,17,budgeting,N,0.9958
1002725257524973569,6,woman,N,0.9932
1002725257524973569,8,run,V,0.9992
1002725257524973569,11,equality,N,0.9955
1002725257524973569,15,see,V,0.9677
1002725257524973569,18,promote,V,0.9917
1002725257524973569,19,equal,A,0.9937
1002725257524973569,20,opportunity,N,0.9979
1002747896377364480,5,journalist,N,0.9993
1002747896377364480,8,cover,V,0.9899
1002747896377364480,10,conflict,N,0.9981
1002747896377364480,17,talk,V,0.9992
1002747896377364480,23,issue,N,0.9895
1002747896377364480,24,face,V,0.9937
1002747896377364480,26,woman,N,0.9996
1002770546722050048,1,achieve,V,0.9923
1002770546722050048,2,gender,N,0.9673
1002770546722050048,3,equality,N,0.9951
1002770546722050048,7,society,N,0.9987
1002770546722050048,10,need,V,0.9955
1002770546722050048,12,change,N,0.992
1002770546722050048,16,introduce,V,0.963
1002770546722050048,18,budgeting,N,0.972
1002770546722050048,20,achieve,V,0.9997
1002770546722050048,22,goal,N,0.9977
1002792006635212800,6,important,A,0.9924
1002792006635212800,8,remember,V,0.9997
1002792006635212800,11,celebration,N,0.9938
1002792006635212800,14,feel,V,0.9819
1002792006635212800,16,different,A,0.984
1002792006635212800,17,way,N,0.9981
1002792006635212800,19,country,N,0.9991
1002792006635212800,21,culture,N,0.9644
1002792006635212800,24,world,N,0.9916
1002815845184069632,4,proud,A,0.9964
1002861157131214848,2,know,V,0.9959
1002861157131214848,5,peacekeeper,N,0.9746
1002861157131214848,7,great,A,0.9996
1002861157131214848,8,asset,N,0.9981
1002861157131214848,14,woman,N,0.9898
1002861157131214848,17,often,R,0.9753
1002861157131214848,18,feel,V,0.9703
1002861157131214848,20,comfortable,A,0.9824
1002861157131214848,26,issue,N,0.9945
1002861157131214848,27,affect,V,0.9684
1002861157131214848,34,officer,N,0.9923
1002861157131214848,39,warmly,R,0.9982
1002861157131214848,46,patrol,N,0.9935
1002906458357485568,2,lose,V,0.9999
1002906458357485568,4,land,N,0.9802
1002906458357485568,7,lose,V,0.9999
1002906458357485568,9,identity,N,0.9976
1002906458357485568,15,join,V,0.9966
1002906458357485568,18,speak,V,0.9951
1002906458357485568,21,indigenous,A,0.987
1002951757343969280,2,speak,V,0.9963
1002951757343969280,6,form,N,0.9977
1002951757343969280,8,oppression,N,0.9878
1002951757343969280,10,discrimination,N,0.9683
1002951757343969280,12,time,N,0.9992
1002951757343969280,14,everywhere,R,0.9909
1002997059643899905,4,pregnant,A,0.9662
1002997059643899905,9,start,V,0.9992
1002997059643899905,10,fight,V,0.9993
1002997059643899905,13,program,N,0.9995
1002997059643899905,15,prevent,V,0.9992
1002997059643899905,17,pregnancy,N,0.9988
1003042343296163840,7,small,A,0.9927
1003042343296163840,8,municipality,N,0.9927
1003042343296163840,13,go,V,0.9988
1003042343296163840,20,become,V,0.9998
1003042343296163840,23,engineer,N,0.9995
1003042343296163840,25,bring,V,0.9728
1003042343296163840,29,village,N,0.9963
1003087641930280961,2,get,V,0.9969
1003087641930280961,6,discrimination,N,0.9959
1003087641930280961,13,story,N,0.9975
1003087641930280961,17,openly,R,0.9759
1003132932024885250,0,tell,V,0.9941
1003132932024885250,2,story,N,0.9989
1003132932024885250,7,help,V,0.9942
1003132932024885250,8,achieve,V,0.9903
1003132932024885250,12,win,V,0.9964
1003132932024885250,14,trip,N,0.9958
1003178235910328320,8,proud,A,0.9868
1003223534737477632,5,girl,N,0.9911
1003223534737477632,7,freedom,N,0.9927
1003223534737477632,9,movement,N,0.991
1003268842460770305,1,fact,N,0.9943
1003268842460770305,7,bicycle,N,0.9933
1003268842460770305,10,know,V,0.9999
1003268842460770305,18,restrictive,A,0.9935
1003268842460770305,19,clothing,N,0.9996
1003268842460770305,21,great,A,0.9802
1003268842460770305,22,mobility,N,0.9965
1003268842460770305,24,woman,N,0.9828
1003268842460770305,28,right,N,0.9943
1003268842460770305,29,milestone,N,0.9965
1003314142592237568,1,simple,A,0.9706
1003314142592237568,4,want,V,0.9973
1003314142592237568,10,decision,N,0.9982
1003314142592237568,11,make,V,0.9805
1003314142592237568,12,process,N,0.9842
1003314142592237568,16,life,N,0.9782
1003359439355895808,1,people,N,0.9988
1003359439355895808,4,equal,A,0.9712
1003359439355895808,7,live,V,0.9631
1003359439355895808,12,persecution,N,0.9927
1003359439355895808,14,discrimination,N,0.9925
1003359439355895808,21,join,V,0.9994
1003359439355895808,25,stand,V,0.9865
1003359439355895808,27,solidarity,N,0.9871
1003404727118385152,3,strength,N,0.9995
1003404727118385152,6,woman,N,0.9959
1003404727118385152,11,bring,V,0.9996
1003450026478235649,3,celebrate,V,0.9931
1003450026478235649,4,diversity,N,0.998
1003450026478235649,6,inclusion,N,0.9894
1003450026478235649,19,person,N,0.9932
1003450026478235649,20,enjoy,V,0.9991
1003450026478235649,24,live,V,0.9708
1003450026478235649,27,true,A,0.9824
1003450026478235649,28,self,N,0.9989
1003495327524155392,2,week,N,0.9967
1003495327524155392,7,specialist,N,0.9926
1003495327524155392,12,speak,V,0.9765
1003495327524155392,16,woman,N,0.9707
1003495327524155392,23,pm,N,0.9703
1003495327524155392,26,pm,N,0.9784
1003495327524155392,28,time,N,0.9736
1003585933072052225,2,know,V,0.9959
1003585933072052225,5,peacekeeper,N,0.9857
1003585933072052225,6,deploy,V,0.9995
1003585933072052225,10,serve,V,0.9713
1003585933072052225,13,model,N,0.9925
1003585933072052225,15,everyone,N,0.9898
1003585933072052225,19,lebanese,A,0.9796
1003585933072052225,20,teenager,N,0.9976
1003585933072052225,21,attend,V,0.9998
1003585933072052225,26,event,N,0.9858
1003585933072052225,27,take,V,0.9933
1003585933072052225,29,selfie,N,0.9721
1003585933072052225,31,woman,N,0.9731
1003585933072052225,33,serve,V,0.9966
1003612669784612864,4,need,V,0.9903
1003612669784612864,4,need,V,0.9903
1003612669784612864,7,protection,N,0.9981
1003612669784612864,7,protection,N,0.9981
1003612669784612864,13,innocent,A,0.9942
1003612669784612864,13,innocent,A,0.9942
1003612669784612864,15,victim,N,0.9983
1003612669784612864,15,victim,N,0.9983
1003612669784612864,17,aggression,N,0.9659
1003612669784612864,17,aggression,N,0.9659
1003612669784612864,21,commitment,N,0.9962
1003612669784612864,21,commitment,N,0.9962
1003631251016777728,4,speak,V,0.9998
1003631251016777728,4,speak,V,0.9998
1003631251016777728,9,world,N,0.9798
1003631251016777728,9,world,N,0.9798
1003640656017883136,5,think,V,0.9999
1003640656017883136,7,know,V,0.9999
1003640656017883136,12,come,V,0.9996
1003640656017883136,15,equality,N,0.9977
1003640656017883136,20,create,V,0.9943
1003640656017883136,23,quiz,N,0.9939
1003652181965320192,6,make,V,0.9998
1003652181965320192,8,society,N,0.9876
1003652181965320192,18,find,V,0.9985
1003653896621961216,7,talk,V,0.9988
1003653896621961216,15,collectively,R,0.9929
1003653896621961216,17,individually,R,0.9782
1003653896621961216,21,violence,N,0.982
1003653896621961216,23,woman,N,0.9823
1003653896621961216,25,girl,N,0.9956
1003653896621961216,28,miss,V,0.9992
1003653896621961216,31,conversation,N,0.9999
1003653896621961216,32,tomorrow,N,0.981
1003653896621961216,36,cet,N,0.9787
1003653896621961216,38,host,V,0.9944
1003667988862701568,6,woman,N,0.9785
1003667988862701568,10,account,N,0.9991
1003667988862701568,15,percent,N,0.9803
1003667988862701568,20,gender,N,0.9879
1003667988862701568,21,gap,N,0.9864
1003667988862701568,24,persistent,A,0.99
1003667988862701568,26,percentage,N,0.9931
1003668112955322368,7,officially,R,0.9809
1003668112955322368,8,introduce,V,0.9982
1003668112955322368,17,prevent,V,0.9987
1003668112955322368,18,violence,N,0.9808
1003668228168732672,9,woman,N,0.9778
1003668228168732672,12,country,N,0.9981
1003668228168732672,15,large,A,0.9945
1003668228168732672,16,population,N,0.9999
1003668228168732672,21,world,N,0.9916
1003668228168732672,24,psychologist,N,0.9993
1003668503654752256,7,join,V,0.9977
1003668503654752256,15,share,V,0.9989
1003668503654752256,17,thought,N,0.9973
1003668503654752256,19,reality,N,0.9911
1003668503654752256,22,face,V,0.9918
1003668503654752256,23,woman,N,0.9844
1003676545746169856,4,always,R,0.9982
1003676545746169856,6,fight,V,0.9991
1003676545746169856,12,get,V,0.9965
1003676545746169856,16,story,N,0.9778
1003676545746169856,18,stay,V,0.9936
1003676545746169856,19,true,A,0.9786
1003676545746169856,27,face,N,0.9991
1003676545746169856,29,discrimination,N,0.9987
1003689152624422912,5,old,A,0.9873
1003689152624422912,6,adult,N,0.9876
1003689152624422912,7,poor,A,0.965
1003689152624422912,8,people,N,0.9987
1003689152624422912,9,indigenous,A,0.9843
1003689152624422912,10,people,N,0.9996
1003689152624422912,12,population,N,0.9973
1003689152624422912,13,people,N,0.9952
1003689152624422912,18,disease,N,0.9995
1003691630963187713,1,equality,N,0.9961
1003691630963187713,12,forum,N,0.9714
1003691630963187713,14,development,N,0.9976
1003691630963187713,21,update,N,0.9756
1003699195973337089,0,globally,R,0.9657
1003699195973337089,2,country,N,0.9953
1003699195973337089,8,wealth,N,0.9933
1003699195973337089,11,difference,N,0.991
1003699195973337089,13,lifetime,N,0.9715
1003699195973337089,14,earnings,N,0.9929
1003699195973337089,16,woman,N,0.9831
1003699195973337089,18,men,N,0.9859
1003699195973337089,20,find,V,0.9973
1003699195973337089,26,cost,N,0.9992
1003699195973337089,29,inequality,N,0.9861
1003699195973337089,31,new,A,0.9872
1003721837342273536,0,patriarchal,A,0.9662
1003721837342273536,1,attitude,N,0.9992
1003721837342273536,4,stereotype,N,0.9935
1003721837342273536,5,perpetuate,V,0.9972
1003721837342273536,7,idea,N,0.9809
1003721837342273536,9,woman,N,0.9763
1003721837342273536,23,check,V,0.9949
1003729312707641344,6,meet,V,0.9971
1003729312707641344,8,director,N,0.9936
1003729312707641344,17,commit,V,0.9935
1003729312707641344,19,promotion,N,0.9947
1003729331150114816,10,close,A,0.9722
1003729331150114816,11,cooperation,N,0.9998
1003729331150114816,18,agency,N,0.9832
1003729331150114816,23,important,A,0.972
1003736935007948800,17,objective,N,0.9706
1003736935007948800,19,woman,N,0.9707
1003736935007948800,22,environment,N,0.9953
1003743279580614656,0,read,V,0.994
1003743279580614656,12,critical,A,0.9973
1003743279580614656,13,role,N,0.9877
1003743279580614656,17,world,N,0.99
1003743279580614656,19,work,N,0.9862
1003743279580614656,21,intersect,V,0.9973
1003743279580614656,24,equality,N,0.999
1003752252371283968,1,put,V,0.9604
1003752252371283968,2,woman,N,0.994
1003752252371283968,4,girl,N,0.9878
1003752252371283968,7,spotlight,N,0.9996
1003752252371283968,14,still,R,0.9954
1003752252371283968,16,time,N,0.9965
1003752252371283968,18,ask,V,0.9998
1003752252371283968,20,q,N,0.9753
1003752252371283968,32,violence,N,0.982
1003752252371283968,34,woman,N,0.9823
1003752252371283968,36,girl,N,0.9956
1003752252371283968,38,join,V,0.9925
1003752252371283968,40,conversation,N,0.9997
1003755846352953345,7,welcome,V,0.992
1003755846352953345,9,recommendation,N,0.9992
1003755846352953345,13,equality,N,0.9925
1003755846352953345,14,advisory,N,0.9775
1003755846352953345,15,council,N,0.9787
1003771077917642752,2,cannot,V,0.9897
1003771077917642752,3,build,V,0.999
1003771077917642752,15,conceive,V,0.9871
1003771077917642752,21,need,V,0.9955
1003771077917642752,22,woman,N,0.9721
1003771077917642752,23,participate,V,0.9963
1003771077917642752,31,journalist,N,0.9712
1003771077917642752,33,find,V,0.9973
1003780999455674373,0,exec,N,0.9723
1003780999455674373,7,member,N,0.9994
1003780999455674373,16,presidency,N,0.978
1003780999455674373,18,bring,V,0.9998
1003780999455674373,22,leadership,N,0.9858
1003780999455674373,25,country,N,0.9947
1003780999455674373,29,read,V,0.9936
1003780999455674373,31,recommendation,N,0.9996
1003788543100096512,6,initiative,N,0.9916
1003788543100096512,13,eliminate,V,0.9902
1003788543100096512,15,form,N,0.9977
1003788543100096512,17,violence,N,0.9786
1003788543100096512,19,woman,N,0.9823
1003788543100096512,21,girl,N,0.9936
1003788543100096512,24,take,V,0.999
1003788543100096512,26,stage,N,0.9976
1003788543100096512,30,find,V,0.9985
1003811895705554945,1,work,V,0.9959
